dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-05-01 05:48:20,1872882,348872,2017-05-01T05:48:20,81,15,0,0,4,low quality,Sentinel-1
2017-05-05 17:18:44,1872883,348872,2017-05-05T17:18:44,97,1,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-05-06 10:50:29,1872884,348872,2017-05-06T10:50:29,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-05-07 05:47:22,1872885,348872,2017-05-07T05:47:22,96,1,0,0,3,low quality,Sentinel-1
2017-05-09 16:46:16,1872886,348872,2017-05-09T16:46:16,2,92,2,0,4,high quality,Sentinel-1 Sentinel-2
2017-05-11 17:19:27,1872887,348872,2017-05-11T17:19:27,96,1,0,0,3,low quality,Sentinel-1
2017-05-12 17:10:35,1872888,348872,2017-05-12T17:10:35,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-05-13 17:03:31,1872889,348872,2017-05-13T17:03:31,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-05-17 17:18:44,1872890,348872,2017-05-17T17:18:44,95,2,0,0,3,low quality,Sentinel-1
2017-05-18 05:56:25,1872891,348872,2017-05-18T05:56:25,88,9,0,0,3,low quality,Sentinel-1
2017-05-19 17:02:44,1872892,348872,2017-05-19T17:02:44,5,89,3,0,3,high quality,Sentinel-1 Sentinel-2
2017-05-23 17:19:22,1872893,348872,2017-05-23T17:19:22,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-05-24 05:55:40,1872894,348872,2017-05-24T05:55:40,90,7,0,0,3,low quality,Sentinel-1
2017-05-24 17:10:35,1872895,348872,2017-05-24T17:10:35,91,5,0,0,4,low quality,Sentinel-1
2017-05-25 05:48:21,1872896,348872,2017-05-25T05:48:21,92,5,0,0,3,low quality,Sentinel-1
2017-05-26 16:54:37,1872897,348872,2017-05-26T16:54:37,20,60,7,9,4,high quality,Sentinel-1 Sentinel-2
2017-05-29 17:18:44,1872898,348872,2017-05-29T17:18:44,58,28,11,0,3,high quality,Sentinel-1 Sentinel-2
2017-05-30 05:56:28,1872899,348872,2017-05-30T05:56:28,83,14,0,0,3,low quality,Sentinel-1
2017-05-30 17:11:28,1872900,348872,2017-05-30T17:11:28,85,12,0,0,3,low quality,Sentinel-1
2017-05-31 05:47:29,1872901,348872,2017-05-31T05:47:29,90,6,0,0,4,low quality,Sentinel-1
2017-06-04 17:19:23,1872902,348872,2017-06-04T17:19:23,91,6,0,0,3,low quality,Sentinel-1
2017-06-05 17:10:35,1872903,348872,2017-06-05T17:10:35,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-06-06 17:03:27,1872904,348872,2017-06-06T17:03:27,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-06-10 17:18:46,1872905,348872,2017-06-10T17:18:46,95,3,0,0,2,low quality,Sentinel-1
2017-06-11 17:11:30,1872906,348872,2017-06-11T17:11:30,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-06-12 17:02:44,1872907,348872,2017-06-12T17:02:44,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-06-15 17:26:42,1872908,348872,2017-06-15T17:26:42,40,0,3,54,3,high quality,Sentinel-1 Sentinel-2
2017-06-16 17:19:24,1872909,348872,2017-06-16T17:19:24,94,3,0,0,3,low quality,Sentinel-1
2017-06-17 05:55:32,1872910,348872,2017-06-17T05:55:32,93,4,0,0,3,low quality,Sentinel-1
2017-06-17 17:10:37,1872911,348872,2017-06-17T17:10:37,94,3,0,0,3,low quality,Sentinel-1
2017-06-18 17:03:27,1872912,348872,2017-06-18T17:03:27,93,3,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-06-22 17:18:46,1872913,348872,2017-06-22T17:18:46,96,1,0,0,3,low quality,Sentinel-1
2017-06-23 05:56:28,1872914,348872,2017-06-23T05:56:28,92,5,0,0,3,low quality,Sentinel-1
2017-06-23 17:11:31,1872915,348872,2017-06-23T17:11:31,93,4,0,0,3,low quality,Sentinel-1
2017-06-24 17:02:44,1872916,348872,2017-06-24T17:02:44,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-06-28 17:19:24,1872917,348872,2017-06-28T17:19:24,92,0,4,0,4,high quality,Sentinel-1 Sentinel-2
2017-06-29 17:10:37,1872918,348872,2017-06-29T17:10:37,94,3,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-06-30 17:03:27,1872919,348872,2017-06-30T17:03:27,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-04 17:18:47,1872920,348872,2017-07-04T17:18:47,96,0,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-07-05 17:11:31,1872921,348872,2017-07-05T17:11:31,94,0,3,0,3,high quality,Sentinel-1 Sentinel-2
2017-07-06 17:02:44,1872922,348872,2017-07-06T17:02:44,95,1,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-07-10 17:19:24,1872923,348872,2017-07-10T17:19:24,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-07-11 17:10:37,1872924,348872,2017-07-11T17:10:37,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-07-12 17:03:29,1872925,348872,2017-07-12T17:03:29,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-15 17:27:23,1872926,348872,2017-07-15T17:27:23,19,0,1,77,3,high quality,Sentinel-1 Sentinel-2
2017-07-16 17:18:47,1872927,348872,2017-07-16T17:18:47,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-17 17:11:31,1872928,348872,2017-07-17T17:11:31,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-18 17:02:46,1872929,348872,2017-07-18T17:02:46,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-20 16:46:09,1872930,348872,2017-07-20T16:46:09,0,0,0,97,3,high quality,Sentinel-1 Sentinel-2
2017-07-22 17:19:26,1872931,348872,2017-07-22T17:19:26,96,1,0,0,3,low quality,Sentinel-1
2017-07-23 17:10:39,1872932,348872,2017-07-23T17:10:39,91,0,6,0,3,high quality,Sentinel-1 Sentinel-2
2017-07-24 17:03:30,1872933,348872,2017-07-24T17:03:30,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-28 17:18:47,1872934,348872,2017-07-28T17:18:47,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-29 17:11:33,1872935,348872,2017-07-29T17:11:33,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-07-30 17:02:46,1872936,348872,2017-07-30T17:02:46,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-03 17:19:26,1872937,348872,2017-08-03T17:19:26,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-04 17:10:40,1872938,348872,2017-08-04T17:10:40,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-05 17:03:30,1872939,348872,2017-08-05T17:03:30,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-09 17:18:49,1872940,348872,2017-08-09T17:18:49,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-10 05:56:31,1872941,348872,2017-08-10T05:56:31,94,3,0,0,3,low quality,Sentinel-1
2017-08-10 17:11:33,1872942,348872,2017-08-10T17:11:33,95,2,0,0,3,low quality,Sentinel-1
2017-08-11 17:02:47,1872943,348872,2017-08-11T17:02:47,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-15 17:19:27,1872944,348872,2017-08-15T17:19:27,96,1,0,0,3,low quality,Sentinel-1
2017-08-16 17:10:40,1872945,348872,2017-08-16T17:10:40,95,1,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-08-17 05:48:27,1872946,348872,2017-08-17T05:48:27,96,1,0,0,3,low quality,Sentinel-1
2017-08-21 17:18:49,1872947,348872,2017-08-21T17:18:49,97,0,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-22 17:11:34,1872948,348872,2017-08-22T17:11:34,95,2,0,0,3,medium quality,Sentinel-1 Sentinel-2
2017-08-23 17:02:47,1872949,348872,2017-08-23T17:02:47,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-08-27 17:19:27,1872950,348872,2017-08-27T17:19:27,94,1,1,0,4,low quality,Sentinel-1 Sentinel-2
2017-08-28 05:55:37,1872951,348872,2017-08-28T05:55:37,95,3,0,0,2,low quality,Sentinel-1
2017-08-28 17:10:41,1872952,348872,2017-08-28T17:10:41,93,3,0,0,4,low quality,Sentinel-1
2017-08-29 17:03:32,1872953,348872,2017-08-29T17:03:32,94,2,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-09-02 17:18:49,1872954,348872,2017-09-02T17:18:49,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-03 17:11:35,1872955,348872,2017-09-03T17:11:35,92,5,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-04 05:47:33,1872956,348872,2017-09-04T05:47:33,95,1,0,0,4,low quality,Sentinel-1
2017-09-06 11:01:39,1872957,348872,2017-09-06T11:01:39,0,0,0,96,4,high quality,Sentinel-1 Sentinel-2
2017-09-06 11:01:39,1872958,348872,2017-09-06T11:01:39,0,0,0,96,4,high quality,Sentinel-1 Sentinel-2
2017-09-08 17:19:27,1872959,348872,2017-09-08T17:19:27,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-09 17:10:41,1872960,348872,2017-09-09T17:10:41,95,1,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-09-10 17:03:32,1872961,348872,2017-09-10T17:03:32,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-14 17:18:51,1872962,348872,2017-09-14T17:18:51,97,1,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-15 17:11:35,1872963,348872,2017-09-15T17:11:35,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-16 17:02:49,1872964,348872,2017-09-16T17:02:49,94,1,1,0,4,low quality,Sentinel-1 Sentinel-2
