dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2018-09-01 17:33:34,88245,232808,2018-09-01T17:33:34,80,18,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-09-02 17:24:38,88322,232808,2018-09-02T17:24:38,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-09-03 17:17:22,88399,232808,2018-09-03T17:17:22,94,3,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-09-04 17:08:17,88476,232808,2018-09-04T17:08:17,89,6,3,0,2,low quality,Sentinel-1 Sentinel-2
2018-09-07 17:32:50,88553,232808,2018-09-07T17:32:50,81,16,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-09-08 17:25:27,88630,232808,2018-09-08T17:25:27,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-09-09 17:16:27,88707,232808,2018-09-09T17:16:27,89,1,8,0,2,high quality,Sentinel-1 Sentinel-2
2018-09-10 17:09:00,88771,232808,2018-09-10T17:09:00,91,7,0,0,2,low quality,Sentinel-1
2018-09-13 17:33:36,88822,232808,2018-09-13T17:33:36,83,16,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-09-14 17:24:39,88899,232808,2018-09-14T17:24:39,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-09-15 17:17:22,88976,232808,2018-09-15T17:17:22,94,5,0,0,1,low quality,Sentinel-1
2018-09-16 17:08:17,89040,232808,2018-09-16T17:08:17,92,5,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-09-19 17:32:50,89092,232808,2018-09-19T17:32:50,78,18,1,0,3,low quality,Sentinel-1 Sentinel-2
2018-09-20 17:25:27,89169,232808,2018-09-20T17:25:27,88,11,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-09-21 17:16:27,89246,232808,2018-09-21T17:16:27,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-09-22 17:09:00,89310,232808,2018-09-22T17:09:00,91,8,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-09-24 17:40:34,89361,232808,2018-09-24T17:40:34,0,0,0,97,3,high quality,Sentinel-1 Sentinel-2
2018-09-25 17:33:36,89438,232808,2018-09-25T17:33:36,81,17,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-09-26 17:24:39,89515,232808,2018-09-26T17:24:39,92,8,0,0,0,low quality,Sentinel-1 Sentinel-2
2018-09-27 17:17:22,89592,232808,2018-09-27T17:17:22,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-09-28 17:08:17,89656,232808,2018-09-28T17:08:17,94,5,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-09-29 17:00:44,89708,232808,2018-09-29T17:00:44,92,1,5,0,2,high quality,Sentinel-1 Sentinel-2
2018-10-01 17:32:50,92246,232808,2018-10-01T17:32:50,82,16,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-02 17:25:27,92323,232808,2018-10-02T17:25:27,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-03 17:16:27,92400,232808,2018-10-03T17:16:27,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-04 17:09:00,92477,232808,2018-10-04T17:09:00,90,4,3,0,3,high quality,Sentinel-1 Sentinel-2
2018-10-07 17:33:34,92554,232808,2018-10-07T17:33:34,84,15,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-10-08 17:24:39,92631,232808,2018-10-08T17:24:39,86,11,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-09 17:17:22,92708,232808,2018-10-09T17:17:22,86,1,11,0,2,high quality,Sentinel-1 Sentinel-2
2018-10-10 17:08:19,92782,232808,2018-10-10T17:08:19,89,8,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-13 17:32:51,92824,232808,2018-10-13T17:32:51,78,19,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-14 17:25:29,92901,232808,2018-10-14T17:25:29,87,1,9,0,3,high quality,Sentinel-1 Sentinel-2
2018-10-15 17:16:27,92978,232808,2018-10-15T17:16:27,92,5,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-16 17:09:02,93052,232808,2018-10-16T17:09:02,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-19 17:33:34,93094,232808,2018-10-19T17:33:34,70,18,8,0,4,medium quality,Sentinel-1 Sentinel-2
2018-10-20 17:24:39,93171,232808,2018-10-20T17:24:39,85,13,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-21 17:17:23,93248,232808,2018-10-21T17:17:23,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-22 17:08:19,93322,232808,2018-10-22T17:08:19,89,10,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-10-24 17:41:19,93364,232808,2018-10-24T17:41:19,0,0,0,97,3,high quality,Sentinel-1 Sentinel-2
2018-10-25 17:32:50,93441,232808,2018-10-25T17:32:50,79,18,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-10-26 17:25:29,93518,232808,2018-10-26T17:25:29,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-27 17:16:27,93595,232808,2018-10-27T17:16:27,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-28 17:09:02,93669,232808,2018-10-28T17:09:02,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-10-31 17:33:34,93710,232808,2018-10-31T17:33:34,79,19,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-11-01 17:24:39,96288,232808,2018-11-01T17:24:39,86,12,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-11-02 17:17:22,96365,232808,2018-11-02T17:17:22,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-11-03 17:08:19,96442,232808,2018-11-03T17:08:19,87,4,6,0,3,high quality,Sentinel-1 Sentinel-2
2018-11-06 17:32:50,96519,232808,2018-11-06T17:32:50,75,22,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-11-07 17:25:29,96596,232808,2018-11-07T17:25:29,87,11,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-11-08 17:16:27,96673,232808,2018-11-08T17:16:27,90,4,2,0,4,medium quality,Sentinel-1 Sentinel-2
2018-11-09 17:09:00,96737,232808,2018-11-09T17:09:00,66,32,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-11-12 05:34:49,96788,232808,2018-11-12T05:34:49,81,16,0,0,3,low quality,Sentinel-1
2018-11-13 05:27:18,96865,232808,2018-11-13T05:27:18,88,10,0,0,2,low quality,Sentinel-1
2018-11-14 17:17:22,96942,232808,2018-11-14T17:17:22,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-11-15 17:08:19,97006,232808,2018-11-15T17:08:19,91,8,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-11-18 17:32:50,97058,232808,2018-11-18T17:32:50,82,10,4,0,4,medium quality,Sentinel-1 Sentinel-2
2018-11-19 17:25:27,97135,232808,2018-11-19T17:25:27,88,10,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-11-20 17:16:27,97212,232808,2018-11-20T17:16:27,92,7,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-11-21 17:09:00,97276,232808,2018-11-21T17:09:00,87,12,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-11-24 17:33:36,97327,232808,2018-11-24T17:33:36,78,19,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-11-25 05:27:17,97404,232808,2018-11-25T05:27:17,84,13,0,0,3,low quality,Sentinel-1
2018-11-26 17:17:22,97481,232808,2018-11-26T17:17:22,89,9,0,0,2,low quality,Sentinel-1
2018-11-27 17:08:17,97545,232808,2018-11-27T17:08:17,89,8,0,0,3,low quality,Sentinel-1
2018-11-28 17:00:44,97597,232808,2018-11-28T17:00:44,0,90,8,0,2,high quality,Sentinel-1 Sentinel-2
2018-11-30 17:32:50,97674,232808,2018-11-30T17:32:50,77,21,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-01 17:25:27,100480,232808,2018-12-01T17:25:27,85,12,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-02 17:16:27,100557,232808,2018-12-02T17:16:27,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-03 17:09:00,100634,232808,2018-12-03T17:09:00,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-06 17:33:34,100711,232808,2018-12-06T17:33:34,84,13,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-07 05:27:17,100788,232808,2018-12-07T05:27:17,87,10,0,0,3,low quality,Sentinel-1
2018-12-08 17:17:21,100865,232808,2018-12-08T17:17:21,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-09 17:08:17,100929,232808,2018-12-09T17:08:17,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-12 17:32:50,100981,232808,2018-12-12T17:32:50,74,23,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-13 17:25:27,101058,232808,2018-12-13T17:25:27,83,14,0,0,3,medium quality,Sentinel-1 Sentinel-2
2018-12-14 17:16:27,101135,232808,2018-12-14T17:16:27,87,11,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-15 17:09:00,101199,232808,2018-12-15T17:09:00,75,22,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-18 17:33:36,101250,232808,2018-12-18T17:33:36,83,14,1,0,2,high quality,Sentinel-1 Sentinel-2
2018-12-19 17:24:38,101327,232808,2018-12-19T17:24:38,84,16,0,0,0,low quality,Sentinel-1 Sentinel-2
2018-12-20 17:17:21,101404,232808,2018-12-20T17:17:21,86,12,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-12-23 17:41:19,101481,232808,2018-12-23T17:41:19,0,0,0,97,3,high quality,Sentinel-1 Sentinel-2
2018-12-24 17:32:51,101558,232808,2018-12-24T17:32:51,83,14,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-25 17:25:27,101635,232808,2018-12-25T17:25:27,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-26 17:16:26,101712,232808,2018-12-26T17:16:26,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-27 17:09:00,101776,232808,2018-12-27T17:09:00,78,20,0,0,2,low quality,Sentinel-1
2018-12-28 17:00:24,101828,232808,2018-12-28T17:00:24,73,24,0,0,3,high quality,Sentinel-1 Sentinel-2
2018-12-30 17:33:36,101905,232808,2018-12-30T17:33:36,66,31,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-12-31 17:24:38,101982,232808,2018-12-31T17:24:38,78,22,0,0,0,low quality,Sentinel-1 Sentinel-2
2019-01-01 17:17:21,104883,232808,2019-01-01T17:17:21,84,13,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-01-02 17:08:17,104960,232808,2019-01-02T17:08:17,12,87,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-01-05 17:32:50,105037,232808,2019-01-05T17:32:50,50,47,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-01-06 05:26:34,105114,232808,2019-01-06T05:26:34,77,20,0,0,3,low quality,Sentinel-1
2019-01-07 17:16:26,105191,232808,2019-01-07T17:16:26,0,75,21,0,4,high quality,Sentinel-1 Sentinel-2
2019-01-08 17:08:59,105255,232808,2019-01-08T17:08:59,39,58,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-01-11 05:34:39,105306,232808,2019-01-11T05:34:39,64,33,0,0,3,low quality,Sentinel-1
2019-01-12 17:24:36,105383,232808,2019-01-12T17:24:36,69,29,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-01-13 17:17:20,105460,232808,2019-01-13T17:17:20,85,13,0,0,2,low quality,Sentinel-1
2019-01-14 17:08:17,105524,232808,2019-01-14T17:08:17,59,38,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-01-17 17:32:51,105576,232808,2019-01-17T17:32:51,0,97,0,0,3,high quality,Sentinel-1 Sentinel-2
2019-01-18 17:25:26,105653,232808,2019-01-18T17:25:26,72,26,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-01-19 17:16:26,105730,232808,2019-01-19T17:16:26,80,18,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-01-20 17:08:59,105794,232808,2019-01-20T17:08:59,52,47,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-01-22 17:40:35,105845,232808,2019-01-22T17:40:35,0,0,0,98,2,high quality,Sentinel-1 Sentinel-2
2019-01-23 17:33:34,105922,232808,2019-01-23T17:33:34,54,45,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-01-24 17:24:36,105999,232808,2019-01-24T17:24:36,47,50,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-01-25 17:17:20,106076,232808,2019-01-25T17:17:20,60,38,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-01-26 17:08:16,106140,232808,2019-01-26T17:08:16,56,41,0,0,3,low quality,Sentinel-1
2019-01-27 10:28:05,106192,232808,2019-01-27T10:28:05,0,98,0,0,2,high quality,Sentinel-1 Sentinel-2
2019-01-29 17:32:40,106269,232808,2019-01-29T17:32:40,42,56,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-01-30 17:25:26,106346,232808,2019-01-30T17:25:26,63,34,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-01-31 17:16:40,106423,232808,2019-01-31T17:16:40,73,25,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-02-01 17:08:59,108667,232808,2019-02-01T17:08:59,10,88,0,0,2,low quality,Sentinel-1
2019-02-04 17:33:32,108716,232808,2019-02-04T17:33:32,59,40,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-02-05 17:24:36,108793,232808,2019-02-05T17:24:36,59,40,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-02-06 17:17:18,108870,232808,2019-02-06T17:17:18,71,28,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-02-07 17:08:16,108936,232808,2019-02-07T17:08:16,63,34,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-10 05:35:19,108986,232808,2019-02-10T05:35:19,46,52,0,0,2,low quality,Sentinel-1
2019-02-11 17:25:25,109063,232808,2019-02-11T17:25:25,70,27,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-13 17:08:58,109129,232808,2019-02-13T17:08:58,44,53,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-16 17:33:32,109179,232808,2019-02-16T17:33:32,55,43,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-02-17 17:24:36,109256,232808,2019-02-17T17:24:36,55,42,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-18 17:17:18,109333,232808,2019-02-18T17:17:18,73,24,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-19 17:08:16,109399,232808,2019-02-19T17:08:16,42,55,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-21 17:41:13,109449,232808,2019-02-21T17:41:13,1,98,0,0,1,high quality,Sentinel-1 Sentinel-2
2019-02-22 17:32:38,109526,232808,2019-02-22T17:32:38,45,53,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-02-23 17:25:25,109603,232808,2019-02-23T17:25:25,67,30,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-24 17:16:24,109680,232808,2019-02-24T17:16:24,73,24,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-25 17:08:58,109746,232808,2019-02-25T17:08:58,42,55,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-02-26 17:00:23,109796,232808,2019-02-26T17:00:23,0,96,0,0,4,high quality,Sentinel-1 Sentinel-2
2019-03-01 17:24:36,112721,232808,2019-03-01T17:24:36,61,36,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-02 17:17:18,112798,232808,2019-03-02T17:17:18,77,20,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-03 17:08:15,112875,232808,2019-03-03T17:08:15,71,26,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-06 05:35:21,112952,232808,2019-03-06T05:35:21,41,57,0,0,2,low quality,Sentinel-1
2019-03-07 17:25:25,113029,232808,2019-03-07T17:25:25,65,33,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-08 17:16:24,113106,232808,2019-03-08T17:16:24,21,76,0,0,3,medium quality,Sentinel-1 Sentinel-2
2019-03-09 17:08:58,113170,232808,2019-03-09T17:08:58,65,32,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-12 05:34:38,113222,232808,2019-03-12T05:34:38,55,43,0,0,2,low quality,Sentinel-1
2019-03-13 17:24:36,113299,232808,2019-03-13T17:24:36,54,44,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-14 17:17:18,113376,232808,2019-03-14T17:17:18,68,29,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-15 17:08:15,113440,232808,2019-03-15T17:08:15,65,34,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-03-18 17:32:40,113492,232808,2019-03-18T17:32:40,44,53,0,0,3,medium quality,Sentinel-1 Sentinel-2
2019-03-19 17:25:25,113569,232808,2019-03-19T17:25:25,70,29,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-03-20 17:16:24,113646,232808,2019-03-20T17:16:24,72,26,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-21 17:08:58,113710,232808,2019-03-21T17:08:58,52,46,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-23 17:40:22,113761,232808,2019-03-23T17:40:22,10,89,0,0,1,high quality,Sentinel-1 Sentinel-2
2019-03-24 17:33:32,113838,232808,2019-03-24T17:33:32,53,44,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-25 17:24:36,113915,232808,2019-03-25T17:24:36,59,39,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-26 17:17:18,113992,232808,2019-03-26T17:17:18,79,19,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-27 17:08:16,114056,232808,2019-03-27T17:08:16,69,29,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-03-28 10:28:08,114108,232808,2019-03-28T10:28:08,0,56,0,40,4,high quality,Sentinel-1 Sentinel-2
2019-03-30 17:32:40,114185,232808,2019-03-30T17:32:40,41,56,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-03-31 17:25:26,114262,232808,2019-03-31T17:25:26,54,44,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-01 17:16:24,116533,232808,2019-04-01T17:16:24,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-02 17:08:59,116610,232808,2019-04-02T17:08:59,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-04-05 17:33:32,116687,232808,2019-04-05T17:33:32,68,29,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-04-06 17:24:36,116764,232808,2019-04-06T17:24:36,73,26,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-04-07 17:17:20,116841,232808,2019-04-07T17:17:20,25,72,1,0,2,high quality,Sentinel-1 Sentinel-2
2019-04-08 17:08:16,116905,232808,2019-04-08T17:08:16,87,11,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-11 17:32:42,116957,232808,2019-04-11T17:32:42,83,14,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-04-12 17:25:26,117034,232808,2019-04-12T17:25:26,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-13 17:16:24,117111,232808,2019-04-13T17:16:24,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-14 17:08:59,117175,232808,2019-04-14T17:08:59,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-04-17 17:33:32,117226,232808,2019-04-17T17:33:32,32,65,1,0,2,high quality,Sentinel-1 Sentinel-2
2019-04-19 17:17:20,117303,232808,2019-04-19T17:17:20,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-20 17:08:16,117367,232808,2019-04-20T17:08:16,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-22 17:41:14,117419,232808,2019-04-22T17:41:14,41,53,6,0,0,high quality,Sentinel-1 Sentinel-2
2019-04-23 17:32:42,117496,232808,2019-04-23T17:32:42,76,21,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-04-24 17:25:27,117573,232808,2019-04-24T17:25:27,91,8,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-04-26 17:09:00,117637,232808,2019-04-26T17:09:00,89,8,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-04-29 17:33:33,117689,232808,2019-04-29T17:33:33,78,20,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-04-30 17:24:38,117766,232808,2019-04-30T17:24:38,84,14,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-01 17:17:21,120237,232808,2019-05-01T17:17:21,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-02 17:08:17,120314,232808,2019-05-02T17:08:17,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-05 17:32:43,120391,232808,2019-05-05T17:32:43,74,25,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-05-06 17:25:27,120468,232808,2019-05-06T17:25:27,84,15,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-05-07 17:16:26,120545,232808,2019-05-07T17:16:26,0,96,2,0,2,high quality,Sentinel-1 Sentinel-2
2019-05-08 17:09:00,120619,232808,2019-05-08T17:09:00,73,25,0,0,2,low quality,Sentinel-1
2019-05-11 17:33:33,120660,232808,2019-05-11T17:33:33,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-12 17:24:38,120737,232808,2019-05-12T17:24:38,84,13,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-13 17:17:21,120814,232808,2019-05-13T17:17:21,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-14 17:08:17,120888,232808,2019-05-14T17:08:17,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-17 17:32:43,120930,232808,2019-05-17T17:32:43,71,26,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-18 17:25:27,121007,232808,2019-05-18T17:25:27,88,11,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-05-19 17:16:27,121084,232808,2019-05-19T17:16:27,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-20 17:09:00,121158,232808,2019-05-20T17:09:00,79,18,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-23 17:33:34,121199,232808,2019-05-23T17:33:34,76,21,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-24 17:24:39,121276,232808,2019-05-24T17:24:39,81,17,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-05-25 17:17:22,121353,232808,2019-05-25T17:17:22,89,8,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-26 17:08:17,121427,232808,2019-05-26T17:08:17,85,12,0,0,3,low quality,Sentinel-1
2019-05-29 17:32:43,121469,232808,2019-05-29T17:32:43,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-05-30 17:25:27,121546,232808,2019-05-30T17:25:27,88,11,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-05-31 17:16:27,121623,232808,2019-05-31T17:16:27,91,8,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-01 17:09:00,124081,232808,2019-06-01T17:09:00,56,28,15,0,1,high quality,Sentinel-1 Sentinel-2
2019-06-04 17:33:34,124158,232808,2019-06-04T17:33:34,74,24,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-05 17:24:39,124235,232808,2019-06-05T17:24:39,79,20,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-06 17:17:22,124312,232808,2019-06-06T17:17:22,84,14,0,0,2,low quality,Sentinel-1
2019-06-07 17:08:19,124376,232808,2019-06-07T17:08:19,72,27,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-10 17:32:43,124428,232808,2019-06-10T17:32:43,66,32,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-12 17:16:27,124534,232808,2019-06-12T17:16:27,85,14,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-13 17:09:02,124598,232808,2019-06-13T17:09:02,73,25,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-16 17:33:34,124649,232808,2019-06-16T17:33:34,80,18,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-17 17:24:39,124726,232808,2019-06-17T17:24:39,85,13,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-18 17:17:23,124803,232808,2019-06-18T17:17:23,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-06-19 17:08:20,124867,232808,2019-06-19T17:08:20,71,28,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-22 17:32:45,124918,232808,2019-06-22T17:32:45,79,20,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-23 17:25:30,124995,232808,2019-06-23T17:25:30,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-25 17:09:03,125059,232808,2019-06-25T17:09:03,87,12,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-06-26 17:00:27,125110,232808,2019-06-26T17:00:27,91,0,6,0,3,high quality,Sentinel-1 Sentinel-2
2019-06-28 17:33:36,125187,232808,2019-06-28T17:33:36,83,15,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-29 17:24:41,125264,232808,2019-06-29T17:24:41,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-06-30 17:17:23,125341,232808,2019-06-30T17:17:23,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-07-01 17:08:20,128030,232808,2019-07-01T17:08:20,94,3,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-07-04 17:32:46,128079,232808,2019-07-04T17:32:46,83,15,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-05 17:25:30,128156,232808,2019-07-05T17:25:30,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-06 17:16:30,128233,232808,2019-07-06T17:16:30,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-07 17:09:03,128299,232808,2019-07-07T17:09:03,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-10 17:33:37,128348,232808,2019-07-10T17:33:37,82,15,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-07-11 17:24:42,128425,232808,2019-07-11T17:24:42,41,7,50,0,2,medium quality,Sentinel-1 Sentinel-2
2019-07-12 17:17:23,128502,232808,2019-07-12T17:17:23,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2019-07-13 17:08:20,128568,232808,2019-07-13T17:08:20,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-16 17:32:47,128618,232808,2019-07-16T17:32:47,93,0,5,0,2,high quality,Sentinel-1 Sentinel-2
2019-07-17 17:25:30,128695,232808,2019-07-17T17:25:30,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-18 17:16:30,128772,232808,2019-07-18T17:16:30,96,3,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-07-19 17:09:03,128838,232808,2019-07-19T17:09:03,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2019-07-21 17:40:23,128887,232808,2019-07-21T17:40:23,0,0,0,97,3,high quality,Sentinel-1 Sentinel-2
2019-07-22 17:33:38,128964,232808,2019-07-22T17:33:38,82,17,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-07-23 17:24:42,129041,232808,2019-07-23T17:24:42,93,6,0,0,1,low quality,Sentinel-1 Sentinel-2
2019-07-24 17:17:25,129118,232808,2019-07-24T17:17:25,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
