dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-08-15 17:19:27,1867502,348865,2017-08-15T17:19:27,73,6,0,0,21,low quality,Sentinel-1
2017-08-16 17:10:40,1867503,348865,2017-08-16T17:10:40,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-17 05:48:27,1867504,348865,2017-08-17T05:48:27,93,4,0,0,3,low quality,Sentinel-1
2017-08-21 17:18:49,1867505,348865,2017-08-21T17:18:49,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-22 17:11:34,1867506,348865,2017-08-22T17:11:34,92,5,0,0,3,medium quality,Sentinel-1 Sentinel-2
2017-08-23 17:02:47,1867507,348865,2017-08-23T17:02:47,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-27 17:19:27,1867508,348865,2017-08-27T17:19:27,73,6,0,19,2,low quality,Sentinel-1 Sentinel-2
2017-08-28 05:55:37,1867509,348865,2017-08-28T05:55:37,92,7,0,0,1,low quality,Sentinel-1
2017-08-28 17:10:41,1867510,348865,2017-08-28T17:10:41,85,13,0,0,2,low quality,Sentinel-1
2017-08-29 17:03:32,1867511,348865,2017-08-29T17:03:32,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-01 17:27:26,1867512,348865,2017-09-01T17:27:26,3,0,0,75,22,high quality,Sentinel-1 Sentinel-2
2017-09-02 17:18:49,1867513,348865,2017-09-02T17:18:49,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-03 17:11:35,1867514,348865,2017-09-03T17:11:35,85,13,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-04 05:47:33,1867515,348865,2017-09-04T05:47:33,94,4,0,0,2,low quality,Sentinel-1
2017-09-06 11:01:39,1867516,348865,2017-09-06T11:01:39,17,0,1,80,2,high quality,Sentinel-1 Sentinel-2
2017-09-06 11:01:39,1867517,348865,2017-09-06T11:01:39,17,0,1,80,2,high quality,Sentinel-1 Sentinel-2
2017-09-08 17:19:27,1867518,348865,2017-09-08T17:19:27,73,6,0,0,21,low quality,Sentinel-1 Sentinel-2
2017-09-09 17:10:41,1867519,348865,2017-09-09T17:10:41,85,13,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-10 17:03:32,1867520,348865,2017-09-10T17:03:32,94,5,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-09-11 16:54:41,1867521,348865,2017-09-11T16:54:41,1,0,0,77,22,high quality,Sentinel-1 Sentinel-2
2017-09-14 17:18:51,1867522,348865,2017-09-14T17:18:51,92,7,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-09-15 17:11:35,1867523,348865,2017-09-15T17:11:35,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-16 17:02:49,1867524,348865,2017-09-16T17:02:49,92,4,2,0,2,low quality,Sentinel-1 Sentinel-2
2017-09-18 16:46:29,1867525,348865,2017-09-18T16:46:29,3,0,1,73,23,high quality,Sentinel-1 Sentinel-2
2017-09-20 17:19:27,1867526,348865,2017-09-20T17:19:27,73,5,0,0,22,low quality,Sentinel-1 Sentinel-2
